order_id,supplier,category,order_date,promised_date,actual_date,ordered_qty,delivered_qty,rejected_qty,base_price,actual_price,complaints,payment_status
ORD-1216,Zenith Suppliers,Packaging,2023-08-30,2023-09-13,2023-09-13,679,679,0,67,71.58086922439462,1,On-Time
ORD-1217,Quality First,Packaging,2023-06-13,2023-06-24,2023-06-24,886,886,8,66,71.80463656070694,0,On-Time
ORD-1218,Precision Parts,Packaging,2023-03-21,2023-03-31,2023-03-31,385,385,0,71,80.00028759709389,0,On-Time
ORD-1219,Alpha Parts,Components,2023-01-26,2023-02-05,2023-02-05,929,650,65,29,32.17225930225895,0,On-Time
ORD-1220,Stellar Components,Tools,2023-09-19,2023-09-28,2023-09-28,834,834,0,12,11.812648596861827,0,On-Time
ORD-1221,Stellar Components,Chemicals,2023-11-26,2023-12-08,2023-12-09,462,462,0,37,39.55786313639704,0,On-Time
ORD-1222,Delta Manufacturing,Components,2023-01-18,2023-01-29,2023-01-29,892,892,0,76,78.66292879381115,0,On-Time
ORD-1223,Apex Logistics,Machinery,2023-08-29,2023-09-06,2023-09-07,388,388,0,74,76.775426325602,0,Under Review
ORD-1224,Omega Industries,Components,2023-03-29,2023-04-09,2023-04-09,662,463,46,59,57.915959688304504,0,Delayed
ORD-1225,Phoenix Trading,Electronics,2023-06-11,2023-06-16,2023-06-17,739,739,0,41,44.53512264603547,1,On-Time
ORD-1226,Fusion Materials,Chemicals,2023-11-05,2023-11-17,2023-11-17,129,129,0,41,45.61021658073611,0,On-Time
ORD-1227,Nova Logistics,Components,2023-02-19,2023-02-25,2023-03-05,861,516,51,57,54.22972105973566,0,On-Time
ORD-1228,Global Parts Inc,Fasteners,2023-11-18,2023-11-26,2023-11-26,443,443,0,92,101.426708513501,0,Under Review
ORD-1229,Swift Transport,Chemicals,2023-05-18,2023-05-31,2023-06-02,744,706,35,85,91.30213180806035,0,On-Time
ORD-1230,Zenith Suppliers,Components,2023-12-20,2023-12-30,2023-12-30,721,721,0,97,110.62528933245619,0,On-Time
ORD-1231,Titan Supply,Raw Materials,2023-03-31,2023-04-06,2023-04-06,542,542,5,63,61.23559659648985,0,On-Time
ORD-1232,Beta Corp,Fasteners,2023-07-08,2023-07-13,2023-07-13,875,875,8,94,96.67425685950651,0,On-Time
ORD-1233,Phoenix Trading,Machinery,2023-03-14,2023-03-24,2023-03-24,119,119,1,14,14.836708807489877,0,On-Time
ORD-1234,Global Parts Inc,Components,2023-10-06,2023-10-20,2023-10-20,118,118,0,19,18.606701339682395,0,On-Time
ORD-1235,Atlas Logistics,Machinery,2023-10-11,2023-10-22,2023-10-24,548,548,0,75,74.9596978721206,0,On-Time
ORD-1236,Phoenix Trading,Chemicals,2023-10-22,2023-11-05,2023-11-05,114,114,0,31,29.673316863728566,0,On-Time
ORD-1237,Fusion Materials,Fasteners,2023-11-28,2023-12-09,2023-12-09,291,291,0,14,13.31129592455875,0,On-Time
ORD-1238,Speedy Supply,Chemicals,2023-08-17,2023-08-25,2023-08-25,670,670,33,28,30.937173749650658,1,On-Time
ORD-1239,Vanguard Parts,Tools,2023-04-19,2023-04-26,2023-04-26,488,478,0,90,100.83570099352507,0,On-Time
ORD-1240,Titan Supply,Packaging,2023-03-28,2023-04-09,2023-04-09,607,607,0,61,67.30014025773528,0,On-Time
ORD-1241,Prime Suppliers,Components,2023-09-17,2023-09-27,2023-10-01,482,482,0,33,37.29818327819308,0,On-Time
ORD-1242,Omega Industries,Fasteners,2023-04-14,2023-04-22,2023-04-27,869,869,43,27,25.686397479972914,0,On-Time
ORD-1243,Delta Manufacturing,Machinery,2023-04-11,2023-04-23,2023-04-25,889,889,8,85,83.97929249865714,0,Delayed
ORD-1244,Quantum Logistics,Machinery,2023-09-17,2023-09-28,2023-09-28,175,175,0,68,75.36226666780004,0,On-Time
ORD-1245,Nova Logistics,Tools,2023-06-28,2023-07-11,2023-07-16,251,200,30,62,63.303228085687934,0,On-Time
ORD-1246,Titan Supply,Machinery,2023-08-16,2023-08-27,2023-08-27,157,157,0,29,30.961888117079177,0,Delayed
ORD-1247,Beta Corp,Fasteners,2023-10-07,2023-10-12,2023-10-14,981,981,0,44,42.09879925596575,0,Delayed
ORD-1248,Global Parts Inc,Raw Materials,2023-02-09,2023-02-19,2023-02-19,874,874,0,48,51.502029308223406,0,On-Time
ORD-1249,Global Parts Inc,Electronics,2023-03-25,2023-04-05,2023-04-05,691,691,0,71,74.82753654451454,0,On-Time
ORD-1250,Apex Logistics,Raw Materials,2023-06-27,2023-07-11,2023-07-11,221,221,0,62,64.00863569545264,0,On-Time
ORD-1251,Vanguard Parts,Fasteners,2023-01-29,2023-02-10,2023-02-10,116,116,0,90,99.65723331875955,0,On-Time
ORD-1252,Stellar Components,Packaging,2023-01-22,2023-02-04,2023-02-04,240,240,0,56,62.93591451019502,0,On-Time
ORD-1253,Quality First,Raw Materials,2023-04-16,2023-04-21,2023-04-22,227,227,0,83,89.83783378537832,1,On-Time
ORD-1254,Quantum Logistics,Tools,2023-04-22,2023-05-01,2023-05-01,716,716,0,15,15.88197798060026,0,On-Time
ORD-1255,Elite Materials,Chemicals,2023-06-01,2023-06-11,2023-06-11,488,488,0,48,46.59123823288122,0,On-Time
ORD-1256,Global Parts Inc,Electronics,2023-05-30,2023-06-08,2023-06-08,754,754,0,92,98.90597460525946,1,On-Time
ORD-1257,Nexus Trading,Machinery,2023-08-12,2023-08-26,2023-08-26,654,654,0,56,59.42059814720562,0,On-Time
ORD-1258,Swift Transport,Packaging,2023-11-11,2023-11-25,2023-12-01,551,551,27,10,11.259499882130644,0,On-Time
ORD-1259,Titan Supply,Chemicals,2023-05-28,2023-06-05,2023-06-06,814,814,0,30,29.840392225739308,0,On-Time
ORD-1260,Swift Transport,Chemicals,2023-11-22,2023-12-03,2023-12-05,501,501,25,23,25.6038728314268,0,On-Time
ORD-1261,Atlas Logistics,Electronics,2023-01-16,2023-01-26,2023-01-26,669,669,0,24,26.615564354482956,0,Delayed
ORD-1262,Mega Corp,Tools,2023-12-26,2024-01-02,2024-01-02,372,372,0,45,46.39085546314204,0,On-Time
ORD-1263,Beta Corp,Fasteners,2023-08-30,2023-09-08,2023-09-08,645,645,0,13,14.251467905465812,0,On-Time
ORD-1264,Zenith Suppliers,Fasteners,2023-08-28,2023-09-07,2023-09-07,115,115,0,87,97.62199702767596,0,Delayed
ORD-1265,Vanguard Parts,Tools,2023-04-19,2023-04-30,2023-04-30,724,724,0,30,33.3980170757743,0,On-Time
ORD-1266,Prime Suppliers,Machinery,2023-03-12,2023-03-24,2023-03-24,403,382,0,70,73.5896568015988,0,On-Time
ORD-1267,Atlas Logistics,Machinery,2023-06-09,2023-06-17,2023-06-19,431,431,0,70,75.13180445175746,0,On-Time
ORD-1268,Beta Corp,Packaging,2023-11-08,2023-11-15,2023-11-15,317,317,0,79,89.96169919866979,0,On-Time
ORD-1269,Omega Industries,Raw Materials,2023-01-13,2023-01-25,2023-02-06,854,597,119,19,19.6836144148462,0,On-Time
ORD-1270,Stellar Components,Chemicals,2023-05-28,2023-06-10,2023-06-10,638,638,6,27,30.81421533209923,0,Delayed
ORD-1271,Vertex Solutions,Packaging,2023-10-07,2023-10-18,2023-10-18,715,715,0,13,13.952393450787426,0,Delayed
ORD-1272,Vertex Solutions,Machinery,2023-07-29,2023-08-12,2023-08-12,611,611,0,67,73.10892607769142,0,On-Time
ORD-1273,Prime Suppliers,Raw Materials,2023-10-10,2023-10-21,2023-10-27,240,240,0,29,30.564066516449913,0,On-Time
ORD-1274,Titan Supply,Raw Materials,2023-03-20,2023-03-26,2023-03-28,620,620,0,98,106.64359817566765,0,On-Time
ORD-1275,Vanguard Parts,Fasteners,2023-12-04,2023-12-15,2023-12-15,156,156,0,17,18.223297582282342,0,On-Time
ORD-1276,Titan Supply,Machinery,2023-02-24,2023-03-06,2023-03-06,909,909,0,19,18.642369421902625,0,Delayed
ORD-1277,Omega Industries,Fasteners,2023-08-30,2023-09-13,2023-09-21,606,606,60,48,52.13261052025916,0,On-Time
ORD-1278,Precision Parts,Tools,2023-02-19,2023-02-27,2023-02-27,636,636,0,49,54.066023863566684,0,On-Time
ORD-1279,Alpha Parts,Electronics,2023-01-11,2023-01-25,2023-01-25,989,593,88,20,20.239688993979353,0,On-Time
ORD-1280,Prime Suppliers,Machinery,2023-09-07,2023-09-19,2023-09-19,881,881,0,81,86.8228974774315,0,On-Time
ORD-1281,Atlas Logistics,Components,2023-10-16,2023-10-26,2023-10-26,561,561,0,40,39.515496450139715,0,Delayed
ORD-1282,Vanguard Parts,Machinery,2023-07-14,2023-07-22,2023-07-22,258,258,0,60,57.172056737217375,0,Delayed
ORD-1283,Elite Materials,Components,2023-09-05,2023-09-19,2023-09-19,680,680,0,64,66.50937853164363,0,On-Time
ORD-1284,Titan Supply,Machinery,2023-09-25,2023-10-06,2023-10-06,446,446,0,59,60.9666355454639,0,On-Time
ORD-1285,Omega Industries,Raw Materials,2023-03-08,2023-03-15,2023-03-20,332,199,29,46,52.80771706990692,0,On-Time
ORD-1286,Vanguard Parts,Raw Materials,2023-12-14,2023-12-22,2023-12-22,670,670,0,86,89.00337626815326,0,On-Time
ORD-1287,Apex Logistics,Machinery,2023-04-14,2023-04-27,2023-04-27,810,810,0,29,28.410562405338503,0,On-Time
ORD-1288,Beta Corp,Tools,2023-07-02,2023-07-09,2023-07-09,462,462,4,11,10.612494517052394,0,On-Time
ORD-1289,Titan Supply,Chemicals,2023-11-28,2023-12-10,2023-12-10,625,625,0,97,92.48532127842734,0,On-Time
ORD-1290,Fusion Materials,Chemicals,2023-09-10,2023-09-15,2023-09-15,116,116,0,91,98.27596798698015,0,Delayed
ORD-1291,Vertex Solutions,Tools,2023-08-20,2023-09-02,2023-09-02,773,773,7,13,12.526552652917209,0,On-Time
ORD-1292,Nova Logistics,Fasteners,2023-10-25,2023-11-05,2023-11-10,121,121,6,79,78.5383973008159,0,On-Time
ORD-1293,Prime Suppliers,Tools,2023-03-07,2023-03-18,2023-03-20,515,489,9,38,42.95428729010043,0,On-Time
ORD-1294,Zenith Suppliers,Fasteners,2023-06-13,2023-06-26,2023-06-26,858,858,0,32,36.59796644035025,0,On-Time
ORD-1295,Speedy Supply,Components,2023-08-13,2023-08-24,2023-08-26,889,844,0,81,88.72877465055205,0,On-Time
ORD-1296,Quality First,Machinery,2023-08-03,2023-08-10,2023-08-10,831,831,0,69,71.97775596530657,0,On-Time
ORD-1297,Beta Corp,Electronics,2023-05-15,2023-05-21,2023-05-21,655,655,0,43,41.96731432774288,0,On-Time
ORD-1298,Global Parts Inc,Fasteners,2023-02-13,2023-02-18,2023-02-18,878,878,0,95,97.62136858514336,0,On-Time
ORD-1299,Swift Transport,Chemicals,2023-03-24,2023-03-30,2023-04-03,287,287,5,41,43.87008288510648,0,Under Review
ORD-1300,Phoenix Trading,Fasteners,2023-06-11,2023-06-25,2023-06-25,721,721,0,19,18.496439660975902,0,Delayed
ORD-1301,Stellar Components,Tools,2023-12-11,2023-12-19,2023-12-19,576,576,0,82,91.29794751279151,0,On-Time
ORD-1302,Atlas Logistics,Components,2023-05-23,2023-05-28,2023-05-28,245,245,2,29,32.23226198899776,0,On-Time
ORD-1303,Nova Logistics,Raw Materials,2023-01-01,2023-01-09,2023-01-14,253,177,26,34,33.00219453806767,0,Delayed
ORD-1304,Swift Transport,Fasteners,2023-09-24,2023-09-30,2023-10-02,744,744,14,23,25.47144513697686,0,On-Time
ORD-1305,Atlas Logistics,Machinery,2023-03-20,2023-04-03,2023-04-04,177,177,1,14,14.642942835235711,0,Under Review
ORD-1306,Quantum Logistics,Electronics,2023-02-13,2023-02-18,2023-02-19,893,893,0,24,26.210757134902373,0,On-Time
ORD-1307,Phoenix Trading,Packaging,2023-08-19,2023-08-31,2023-08-31,522,511,0,35,33.82434929505137,0,On-Time
ORD-1308,Precision Parts,Fasteners,2023-01-21,2023-02-01,2023-02-01,936,936,0,14,15.359392670364198,1,On-Time
ORD-1309,Speedy Supply,Electronics,2023-04-02,2023-04-07,2023-04-09,911,911,18,68,72.79673058287999,0,Under Review
ORD-1310,Fusion Materials,Chemicals,2023-11-30,2023-12-07,2023-12-07,368,368,0,80,90.08254818067833,0,Under Review
ORD-1311,Fusion Materials,Fasteners,2023-01-22,2023-01-31,2023-01-31,678,678,0,82,91.306907615483,0,On-Time
ORD-1312,Delta Manufacturing,Raw Materials,2023-12-18,2024-01-01,2024-01-01,687,687,0,44,44.56856679840745,0,Under Review
ORD-1313,Atlas Logistics,Fasteners,2023-03-18,2023-03-25,2023-03-25,459,449,0,46,45.03226683777482,0,On-Time
ORD-1314,Swift Transport,Packaging,2023-06-03,2023-06-13,2023-06-13,738,738,14,37,41.31563330862024,0,On-Time
ORD-1315,Prime Suppliers,Raw Materials,2023-04-29,2023-05-10,2023-05-10,616,616,12,78,79.23797933069834,0,Delayed
ORD-1316,Omega Industries,Tools,2023-05-28,2023-06-04,2023-06-16,239,239,23,24,25.51641671346534,1,Delayed
ORD-1317,Precision Parts,Packaging,2023-03-20,2023-03-25,2023-03-26,313,313,0,93,94.88106544057578,0,Delayed
ORD-1318,Titan Supply,Machinery,2023-12-26,2024-01-07,2024-01-07,630,630,0,24,26.466969669582376,0,On-Time
ORD-1319,Fusion Materials,Components,2023-10-14,2023-10-26,2023-10-26,424,424,0,15,14.530251304433895,0,On-Time
ORD-1320,Speedy Supply,Chemicals,2023-02-17,2023-02-27,2023-02-27,536,536,26,84,90.72277687796367,0,Delayed
ORD-1321,Precision Parts,Packaging,2023-09-20,2023-10-02,2023-10-02,185,185,0,31,33.57519846711469,0,On-Time
ORD-1322,Quality First,Chemicals,2023-04-01,2023-04-06,2023-04-06,232,232,0,98,112.4321573529017,0,On-Time
ORD-1323,Vanguard Parts,Machinery,2023-10-16,2023-10-23,2023-10-23,493,493,0,86,90.46626149557378,0,On-Time
ORD-1324,Global Parts Inc,Tools,2023-02-09,2023-02-23,2023-02-23,857,857,0,56,54.780200121020954,0,On-Time
ORD-1325,Phoenix Trading,Fasteners,2023-05-26,2023-06-07,2023-06-08,371,371,0,14,13.491321711679754,0,On-Time
ORD-1326,Elite Materials,Chemicals,2023-07-30,2023-08-13,2023-08-13,703,703,0,31,35.42653670521638,0,On-Time
ORD-1327,Global Parts Inc,Machinery,2023-06-26,2023-07-01,2023-07-02,326,326,0,21,23.563186167797678,0,On-Time
ORD-1328,Omega Industries,Raw Materials,2023-11-22,2023-12-06,2023-12-14,649,649,64,44,48.360464378884366,0,Under Review
ORD-1329,Stellar Components,Fasteners,2023-11-03,2023-11-17,2023-11-17,603,590,0,15,16.58028166131309,0,Delayed
ORD-1330,Zenith Suppliers,Tools,2023-08-22,2023-08-31,2023-09-01,545,545,5,18,18.845791670040818,0,On-Time
ORD-1331,Nexus Trading,Fasteners,2023-09-09,2023-09-19,2023-09-20,479,479,0,23,22.50423239855748,0,On-Time
ORD-1332,Horizon Industries,Electronics,2023-05-13,2023-05-19,2023-05-19,717,717,0,84,87.15560826091766,0,On-Time
ORD-1333,Vanguard Parts,Packaging,2023-08-08,2023-08-20,2023-08-20,581,581,0,20,22.789074787929337,0,Delayed
ORD-1334,Titan Supply,Packaging,2023-09-27,2023-10-03,2023-10-03,943,943,9,13,13.588398967251557,0,On-Time
ORD-1335,Swift Transport,Electronics,2023-03-22,2023-04-01,2023-04-03,770,770,38,31,31.680729259723392,0,On-Time
ORD-1336,Quality First,Tools,2023-08-01,2023-08-07,2023-08-07,260,260,0,56,55.40016281380254,0,Delayed
ORD-1337,Nexus Trading,Fasteners,2023-06-28,2023-07-12,2023-07-14,984,984,0,11,10.583859131416395,0,Under Review
ORD-1338,Vanguard Parts,Electronics,2023-12-30,2024-01-06,2024-01-07,491,491,0,69,72.3808155796075,0,Under Review
ORD-1339,Omega Industries,Tools,2023-11-09,2023-11-16,2023-11-28,909,909,45,16,15.371052922489385,0,Delayed
ORD-1340,Vanguard Parts,Packaging,2023-05-21,2023-05-31,2023-05-31,558,558,0,38,38.321668914871346,0,Delayed
ORD-1341,Vanguard Parts,Components,2023-09-10,2023-09-19,2023-09-19,542,542,0,29,31.332119880680516,0,Delayed
ORD-1342,Quality First,Components,2023-09-04,2023-09-16,2023-09-16,637,637,0,13,14.047729088409605,0,On-Time
ORD-1343,Swift Transport,Electronics,2023-08-28,2023-09-03,2023-09-07,112,100,2,45,49.16292679760027,0,On-Time
ORD-1344,Mega Corp,Packaging,2023-08-20,2023-09-03,2023-09-05,845,845,0,61,66.01548593061061,0,Under Review
ORD-1345,Quality First,Tools,2023-11-23,2023-12-01,2023-12-02,739,739,0,11,10.94559935246835,0,On-Time
ORD-1346,Stellar Components,Components,2023-01-06,2023-01-13,2023-01-13,447,447,0,71,74.01721501571517,0,On-Time
ORD-1347,Atlas Logistics,Chemicals,2023-08-13,2023-08-21,2023-08-21,741,741,0,51,53.5261536252147,0,On-Time
ORD-1348,Nova Logistics,Raw Materials,2023-11-09,2023-11-20,2023-11-25,822,822,82,49,50.61047101791127,0,On-Time
ORD-1349,Beta Corp,Machinery,2023-10-20,2023-11-03,2023-11-03,958,958,0,77,75.98863418152497,0,On-Time
ORD-1350,Atlas Logistics,Fasteners,2023-06-18,2023-06-30,2023-06-30,928,928,0,49,52.57899710581813,0,Under Review
ORD-1351,Titan Supply,Fasteners,2023-08-31,2023-09-14,2023-09-14,206,206,0,60,68.79864954818855,0,On-Time
ORD-1352,Nexus Trading,Chemicals,2023-09-11,2023-09-18,2023-09-18,666,666,0,36,36.31210551567198,0,On-Time
ORD-1353,Delta Manufacturing,Fasteners,2023-06-17,2023-06-22,2023-06-22,629,629,6,66,65.2464939407557,0,On-Time
ORD-1354,Elite Materials,Raw Materials,2023-05-07,2023-05-21,2023-05-21,204,204,0,61,68.2110723930257,0,On-Time
ORD-1355,Speedy Supply,Electronics,2023-07-02,2023-07-10,2023-07-12,308,308,0,39,39.923072818046705,0,Delayed
ORD-1356,Quality First,Packaging,2023-06-28,2023-07-04,2023-07-05,863,863,0,74,77.87818757696488,0,On-Time
ORD-1357,Vanguard Parts,Fasteners,2023-12-31,2024-01-07,2024-01-07,330,330,0,64,71.28614264185607,0,On-Time
ORD-1358,Phoenix Trading,Raw Materials,2023-07-22,2023-07-31,2023-07-31,432,432,0,21,21.433509450782832,0,Under Review
ORD-1359,Quantum Logistics,Machinery,2023-11-16,2023-11-26,2023-11-26,152,152,0,57,55.632157789019985,0,On-Time
ORD-1360,Quality First,Packaging,2023-03-12,2023-03-17,2023-03-17,645,645,0,35,34.268781482833404,0,Under Review
ORD-1361,Fusion Materials,Tools,2023-03-02,2023-03-16,2023-03-16,711,711,7,47,46.80208426376752,0,On-Time
ORD-1362,Elite Materials,Fasteners,2023-06-10,2023-06-21,2023-06-22,826,826,0,70,79.62668775743117,0,On-Time
ORD-1363,Beta Corp,Electronics,2023-05-01,2023-05-14,2023-05-14,733,733,0,13,12.844995427382447,0,On-Time
ORD-1364,Beta Corp,Raw Materials,2023-07-16,2023-07-30,2023-07-30,852,852,0,32,33.721502263752996,0,On-Time
ORD-1365,Mega Corp,Tools,2023-05-20,2023-05-31,2023-05-31,835,835,0,56,61.211788769292504,0,On-Time
ORD-1366,Titan Supply,Tools,2023-06-09,2023-06-16,2023-06-16,416,416,0,43,46.444718884660034,0,On-Time
ORD-1367,Zenith Suppliers,Packaging,2023-07-26,2023-08-06,2023-08-06,484,484,0,77,83.74607207375574,0,Delayed
ORD-1368,Prime Suppliers,Fasteners,2023-02-03,2023-02-16,2023-02-18,203,203,0,11,12.622248161967182,0,On-Time
ORD-1369,Fusion Materials,Chemicals,2023-10-17,2023-10-27,2023-10-27,721,721,0,22,22.51521127599082,0,Delayed
ORD-1370,Titan Supply,Raw Materials,2023-03-17,2023-03-26,2023-03-26,827,827,0,25,28.280712904001692,0,On-Time
ORD-1371,Quantum Logistics,Components,2023-11-29,2023-12-07,2023-12-07,356,356,0,83,93.68515126409461,0,On-Time
ORD-1372,Quantum Logistics,Machinery,2023-07-23,2023-08-06,2023-08-06,487,477,0,99,111.5617922416097,1,On-Time
ORD-1373,Alpha Parts,Fasteners,2023-10-13,2023-10-27,2023-11-04,745,596,59,55,61.1586784063925,0,On-Time
ORD-1374,Beta Corp,Chemicals,2023-11-14,2023-11-25,2023-11-25,365,365,0,98,104.98063986213906,0,On-Time
ORD-1375,Vertex Solutions,Machinery,2023-06-20,2023-06-25,2023-06-26,462,462,0,22,21.785713456427906,0,On-Time
ORD-1376,Swift Transport,Fasteners,2023-01-07,2023-01-18,2023-01-22,409,409,0,25,26.962816727896143,0,On-Time
ORD-1377,Quality First,Raw Materials,2023-07-10,2023-07-15,2023-07-15,735,735,0,73,82.21876879906982,0,On-Time
ORD-1378,Mega Corp,Packaging,2023-12-21,2023-12-29,2023-12-29,825,825,0,31,29.70805845482481,0,On-Time
ORD-1379,Mega Corp,Packaging,2023-09-10,2023-09-15,2023-09-15,474,474,0,73,83.39369247093751,0,On-Time
ORD-1380,Speedy Supply,Components,2023-04-16,2023-04-23,2023-04-25,897,897,17,93,95.0010495784618,0,On-Time
ORD-1381,Stellar Components,Tools,2023-03-03,2023-03-09,2023-03-09,795,795,0,10,10.99939284431935,0,On-Time
ORD-1382,Vanguard Parts,Machinery,2023-03-28,2023-04-05,2023-04-05,591,591,0,21,23.606102578768404,0,Delayed
ORD-1383,Quality First,Fasteners,2023-01-05,2023-01-13,2023-01-15,161,161,0,10,9.752159889280836,0,On-Time
ORD-1384,Prime Suppliers,Fasteners,2023-10-04,2023-10-10,2023-10-12,906,860,0,57,59.89134507630375,0,On-Time
ORD-1385,Elite Materials,Electronics,2023-12-31,2024-01-06,2024-01-06,948,948,0,17,16.669082571375682,0,On-Time
ORD-1386,Global Parts Inc,Tools,2023-04-14,2023-04-21,2023-04-21,586,586,0,84,81.19788610343868,0,On-Time
ORD-1387,Speedy Supply,Components,2023-08-17,2023-08-26,2023-09-01,354,354,17,37,35.348348976386724,0,On-Time
ORD-1388,Atlas Logistics,Packaging,2023-09-17,2023-09-25,2023-09-26,143,143,0,70,68.77077617609628,0,On-Time
ORD-1389,Apex Logistics,Electronics,2023-04-23,2023-04-30,2023-04-30,661,661,0,44,45.33955698663732,0,Under Review
ORD-1390,Omega Industries,Chemicals,2023-03-25,2023-04-06,2023-04-18,402,241,36,95,90.99154413694157,0,On-Time
ORD-1391,Speedy Supply,Raw Materials,2023-05-31,2023-06-11,2023-06-11,103,103,0,85,91.67557372212565,0,On-Time
ORD-1392,Mega Corp,Chemicals,2023-07-14,2023-07-23,2023-07-23,252,252,0,34,32.60962483125939,0,On-Time
ORD-1393,Quantum Logistics,Electronics,2023-04-19,2023-05-02,2023-05-02,659,659,0,29,28.666724846690755,0,Delayed
ORD-1394,Apex Logistics,Packaging,2023-12-08,2023-12-20,2023-12-20,354,354,0,79,90.08393950002908,0,On-Time
ORD-1395,Vertex Solutions,Chemicals,2023-08-20,2023-09-01,2023-09-01,851,851,0,92,92.45247571704957,0,On-Time
ORD-1396,Quantum Logistics,Fasteners,2023-09-16,2023-09-28,2023-09-28,837,837,0,96,92.0860876941628,0,Delayed
ORD-1397,Speedy Supply,Fasteners,2023-01-01,2023-01-07,2023-01-07,742,742,14,71,77.07682893597287,0,On-Time
ORD-1398,Nexus Trading,Machinery,2023-08-19,2023-08-25,2023-08-25,247,247,0,29,29.64757369734914,0,On-Time
ORD-1399,Titan Supply,Electronics,2023-03-20,2023-04-03,2023-04-03,936,936,0,90,94.12577559065133,1,On-Time
ORD-1400,Nova Logistics,Machinery,2023-07-12,2023-07-17,2023-07-29,832,499,74,58,59.1468869014364,1,Delayed
ORD-1401,Quality First,Fasteners,2023-06-20,2023-06-25,2023-06-25,247,247,0,38,43.5128040625825,0,On-Time
ORD-1402,Apex Logistics,Fasteners,2023-07-01,2023-07-08,2023-07-09,887,887,0,60,57.945778188433245,1,On-Time
ORD-1403,Speedy Supply,Machinery,2023-06-04,2023-06-15,2023-06-15,117,117,5,17,19.394670813827297,0,On-Time
ORD-1404,Nova Logistics,Machinery,2023-06-10,2023-06-21,2023-07-03,927,927,92,53,60.35071794312783,0,Delayed
ORD-1405,Elite Materials,Packaging,2023-07-09,2023-07-21,2023-07-22,889,889,0,66,69.69732277743205,0,On-Time
ORD-1406,Speedy Supply,Fasteners,2023-05-03,2023-05-08,2023-05-14,823,823,0,94,100.11423267455645,0,Delayed
ORD-1407,Phoenix Trading,Packaging,2023-12-07,2023-12-17,2023-12-17,168,168,0,74,71.37581975247146,0,On-Time
ORD-1408,Fusion Materials,Chemicals,2023-01-01,2023-01-10,2023-01-11,669,669,0,48,54.79179170022678,0,Delayed
ORD-1409,Alpha Parts,Chemicals,2023-11-11,2023-11-17,2023-11-17,182,182,18,52,49.9113899709476,0,On-Time
ORD-1410,Global Parts Inc,Chemicals,2023-03-06,2023-03-13,2023-03-13,802,802,0,36,35.316318799086794,0,On-Time
ORD-1411,Nova Logistics,Electronics,2023-01-07,2023-01-14,2023-01-19,729,729,109,83,84.36575205076926,0,On-Time
ORD-1412,Apex Logistics,Raw Materials,2023-02-21,2023-03-04,2023-03-04,154,154,0,87,90.62305088272178,0,On-Time
ORD-1413,Elite Materials,Packaging,2023-02-11,2023-02-25,2023-02-27,219,219,0,52,54.65138450985463,0,On-Time
ORD-1414,Horizon Industries,Tools,2023-08-22,2023-08-31,2023-08-31,702,687,0,32,35.88508123125355,0,On-Time
ORD-1415,Vertex Solutions,Packaging,2023-04-08,2023-04-17,2023-04-17,217,217,0,40,38.618139863747345,1,Delayed
ORD-1416,Beta Corp,Electronics,2023-10-14,2023-10-20,2023-10-21,759,759,0,70,79.40510677016597,0,On-Time
ORD-1417,Elite Materials,Chemicals,2023-10-12,2023-10-25,2023-10-25,705,705,0,45,51.46643357943944,0,On-Time
ORD-1418,Nexus Trading,Chemicals,2023-05-19,2023-05-24,2023-05-24,496,496,4,52,58.4410980326686,0,On-Time
ORD-1419,Vanguard Parts,Tools,2023-08-02,2023-08-12,2023-08-12,194,194,1,44,46.44761010732002,1,On-Time
ORD-1420,Phoenix Trading,Raw Materials,2023-02-28,2023-03-05,2023-03-05,313,313,0,40,42.84997139183452,0,Delayed
ORD-1421,Swift Transport,Machinery,2023-06-02,2023-06-07,2023-06-13,658,658,0,32,35.461012752720855,0,On-Time
ORD-1422,Stellar Components,Machinery,2023-06-26,2023-07-04,2023-07-04,104,101,0,24,25.442618706574983,0,On-Time
ORD-1423,Mega Corp,Machinery,2023-04-03,2023-04-13,2023-04-13,372,364,0,89,99.38167731764186,0,On-Time
ORD-1424,Quantum Logistics,Packaging,2023-04-17,2023-05-01,2023-05-01,678,678,0,62,67.16717436649206,0,On-Time
ORD-1425,Quantum Logistics,Packaging,2023-07-16,2023-07-23,2023-07-25,143,143,0,68,77.65018472647702,1,On-Time
ORD-1426,Quality First,Chemicals,2023-07-23,2023-07-29,2023-07-29,735,735,0,22,23.74370552596637,0,On-Time
ORD-1427,Titan Supply,Fasteners,2023-02-10,2023-02-22,2023-02-22,722,722,0,49,54.195935066051206,0,On-Time
ORD-1428,Nexus Trading,Tools,2023-05-13,2023-05-23,2023-05-24,541,541,0,11,10.497881783158048,0,On-Time
ORD-1429,Nova Logistics,Tools,2023-03-26,2023-04-09,2023-04-17,844,675,101,79,90.14945196347986,1,On-Time
ORD-1430,Swift Transport,Tools,2023-04-26,2023-05-07,2023-05-07,225,225,0,50,52.91946677182979,0,Under Review
ORD-1431,Omega Industries,Raw Materials,2023-01-12,2023-01-25,2023-02-02,613,490,49,69,72.10029071066245,1,On-Time
ORD-1432,Mega Corp,Tools,2023-08-03,2023-08-15,2023-08-15,520,520,0,19,18.071339328657277,0,On-Time
